SPINACH, REGULAR (MATURE) contains 119.0 MG of Sodium, Na, 
SPINACH, REGULAR (MATURE) contains 0.0 UG of Carotene, alpha, 
SPINACH, REGULAR (MATURE) contains 0.64 G of Total lipid (fat), 
SPINACH, REGULAR (MATURE) contains 0.0 UG of Selenium, Se, 
SPINACH, REGULAR (MATURE) contains 0.0 UG of cis-Lutein/Zeaxanthin, 
SPINACH, REGULAR (MATURE) contains 0.59 MG of Niacin, 
SPINACH, REGULAR (MATURE) contains 1.63 G of Fiber, total dietary, 
SPINACH, REGULAR (MATURE) contains 0.066 MG of Thiamin, 
SPINACH, REGULAR (MATURE) contains 0.52 G of Nitrogen, 
SPINACH, REGULAR (MATURE) contains 0.475 MG of Manganese, Mn, 
SPINACH, REGULAR (MATURE) contains 431.0 MG of Potassium, K, 
SPINACH, REGULAR (MATURE) contains 0.234 MG of Vitamin B-6, 
SPINACH, REGULAR (MATURE) contains 1.62 MG of Iron, Fe, 
SPINACH, BABY contains 0.475 MG of Zinc, Zn, 
SPINACH, BABY contains 1.46 MG of Iron, Fe, 
SPINACH, BABY contains 0.121 MG of Copper, Cu, 
SPINACH, BABY contains 93.4625 G of Water, 
SPINACH, BABY contains 5320.0 UG of Lutein, 
SPINACH, BABY contains 0.0 UG of Lycopene, 
SPINACH, BABY contains 0.0 UG of Carotene, alpha, 
SPINACH, BABY contains 0.0 UG of Selenium, Se, 
SPINACH, BABY contains 1.37 G of Ash, 
SPINACH, BABY contains 0.172 MG of Riboflavin, 
SPINACH, BABY contains 0.73 G of Total lipid (fat), 
SPINACH, BABY contains 0.435 MG of Niacin, 
SPINACH, BABY contains 1.25 G of Fiber, total dietary, 
SPINACH, BABY contains 0.059 MG of Thiamin, 
SPINACH, BABY contains 0.0 UG of Carotene, gamma, 
SPINACH, BABY contains 9.87 MG of Vitamin C, total ascorbic acid, 
SPINACH, BABY contains 3030.0 UG of Carotene, beta, 
SPINACH, BABY contains 90.3 MG of Sodium, Na, 
SPINACH, BABY contains 0.173 MG of Vitamin B-6, 
SPINACH, BABY contains 83.7 MG of Magnesium, Mg, 
SPINACH, BABY contains 72.1 MG of Calcium, Ca, 
SPINACH, BABY contains 523.0 MG of Potassium, K, 
SPINACH, BABY contains 90.4 UG of Folate, total, 
SPINACH, BABY contains 35.8 MG of Phosphorus, P, 
SPINACH, BABY contains 0.0 UG of cis-Lutein/Zeaxanthin, 
SPINACH, BABY contains 0.43 G of Nitrogen, 
SPINACH, BABY contains 0.0 UG of Cryptoxanthin, beta, 
SPINACH, BABY contains 0.412 MG of Manganese, Mn, 
SPINACH, BABY contains 0.0 UG of Zeaxanthin, 
SPINACH, BABY contains 0.0 UG of Cryptoxanthin, alpha, 
SPINACH, BABY contains 0.412 MG of Manganese, Mn, 
SPINACH, BABY contains 1.02 MG of Iron, Fe, 
SPINACH, BABY contains 0.062 MG of Thiamin, 
SPINACH, BABY contains 0.319 MG of Zinc, Zn, 
SPINACH, BABY contains 0.064 MG of Copper, Cu, 
SPINACH, BABY contains 3194.5 UG of Carotene, beta, 
SPINACH, BABY contains 0.19 MG of Vitamin B-6, 
SPINACH, BABY contains 40.8 MG of Phosphorus, P, 
SPINACH, BABY contains 536.0 MG of Potassium, K, 
SPINACH, BABY contains 0.0 UG of Zeaxanthin, 
SPINACH, BABY contains 14.6 MG of Vitamin C, total ascorbic acid, 
SPINACH, BABY contains 0.43 G of Nitrogen, 
SPINACH, BABY contains 93.53 G of Water, 
SPINACH, BABY contains 5760.0 UG of Lutein, 
SPINACH, BABY contains 0.0 UG of Cryptoxanthin, alpha, 
SPINACH, BABY contains 0.0 UG of Selenium, Se, 
SPINACH, BABY contains 0.0 UG of cis-Lutein/Zeaxanthin, 
SPINACH, BABY contains 1.43 G of Ash, 
SPINACH, BABY contains 90.1 MG of Magnesium, Mg, 
SPINACH, BABY contains 0.0 UG of Cryptoxanthin, beta, 
SPINACH, BABY contains 0.176 MG of Riboflavin, 
SPINACH, BABY contains 0.0 UG of Carotene, alpha, 
SPINACH, BABY contains 0.0 UG of Carotene, gamma, 
SPINACH, BABY contains 0.0 UG of Lycopene, 
SPINACH, BABY contains 90.7 UG of Folate, total, 
SPINACH, BABY contains 0.47 MG of Niacin, 
SPINACH, BABY contains 75.6 MG of Sodium, Na, 
SPINACH, BABY contains 1.2 G of Fiber, total dietary, 
SPINACH, BABY contains 71.2 MG of Calcium, Ca, 
SPINACH, BABY contains 0.55 G of Total lipid (fat), 
SPINACH, BABY contains 0.0 UG of Cryptoxanthin, beta, 
SPINACH, BABY contains 0.0 UG of Selenium, Se, 
SPINACH, BABY contains 12.85 MG of Vitamin C, total ascorbic acid, 
SPINACH, BABY contains 0.207 MG of Vitamin B-6, 
SPINACH, BABY contains 5450.0 UG of Lutein, 
SPINACH, BABY contains 0.54 MG of Niacin, 
SPINACH, BABY contains 0.42 G of Nitrogen, 
SPINACH, BABY contains 0.081 MG of Thiamin, 
SPINACH, BABY contains 1.23 G of Fiber, total dietary, 
SPINACH, BABY contains 0.192 MG of Riboflavin, 
SPINACH, BABY contains 1.59 G of Ash, 
SPINACH, BABY contains 0.0 UG of cis-Lutein/Zeaxanthin, 
SPINACH, BABY contains 0.0 UG of Cryptoxanthin, alpha, 
SPINACH, BABY contains 0.54 G of Total lipid (fat), 
SPINACH, BABY contains 700.0 MG of Potassium, K, 
SPINACH, BABY contains 3399.0 UG of Carotene, beta, 
SPINACH, BABY contains 0.0 UG of Carotene, alpha, 
SPINACH, BABY contains 52.0 MG of Calcium, Ca, 
SPINACH, BABY contains 34.7 MG of Phosphorus, P, 
SPINACH, BABY contains 118.0 UG of Folate, total, 
SPINACH, BABY contains 1.23 MG of Iron, Fe, 
SPINACH, BABY contains 55.4 MG of Sodium, Na, 
SPINACH, BABY contains 0.519 MG of Manganese, Mn, 
SPINACH, BABY contains 0.374 MG of Zinc, Zn, 
SPINACH, BABY contains 0.0684 MG of Copper, Cu, 
SPINACH, BABY contains 0.0 UG of Lycopene, 
SPINACH, BABY contains 93.115 G of Water, 
SPINACH, BABY contains 103.0 MG of Magnesium, Mg, 
SPINACH, BABY contains 305.0 UG of Zeaxanthin, 
SPINACH, BABY contains 0.0 UG of Carotene, gamma, 
SPINACH, BABY contains 0.0 UG of Cryptoxanthin, beta, 
SPINACH, BABY contains 40.6 MG of Phosphorus, P, 
SPINACH, BABY contains 0.4 G of Nitrogen, 
SPINACH, BABY contains 33.5 MG of Vitamin C, total ascorbic acid, 
SPINACH, BABY contains 0.069 MG of Thiamin, 
SPINACH, BABY contains 0.58 G of Total lipid (fat), 
SPINACH, BABY contains 0.47 MG of Niacin, 
SPINACH, BABY contains 1.57 G of Fiber, total dietary, 
SPINACH, BABY contains 0.0 UG of Lycopene, 
SPINACH, BABY contains 92.89 G of Water, 
SPINACH, BABY contains 0.172 MG of Riboflavin, 
SPINACH, BABY contains 0.0 UG of cis-Lutein/Zeaxanthin, 
SPINACH, BABY contains 1.6 G of Ash, 
SPINACH, BABY contains 81.8 MG of Magnesium, Mg, 
SPINACH, BABY contains 0.0 UG of Carotene, alpha, 
SPINACH, BABY contains 0.0 UG of Carotene, gamma, 
SPINACH, BABY contains 0.0907 MG of Copper, Cu, 
SPINACH, BABY contains 147.0 MG of Sodium, Na, 
SPINACH, BABY contains 1.6 MG of Iron, Fe, 
SPINACH, BABY contains 0.733 MG of Manganese, Mn, 
SPINACH, BABY contains 579.0 MG of Potassium, K, 
SPINACH, BABY contains 124.0 UG of Folate, total, 
SPINACH, BABY contains 0.391 MG of Zinc, Zn, 
SPINACH, BABY contains 0.0 UG of Cryptoxanthin, alpha, 
SPINACH, BABY contains 0.0 UG of Selenium, Se, 
SPINACH, BABY contains 511.0 UG of Zeaxanthin, 
SPINACH, BABY contains 61.0 MG of Calcium, Ca, 
SPINACH, BABY contains 3216.0 UG of Carotene, beta, 
SPINACH, BABY contains 0.146 MG of Vitamin B-6, 
SPINACH, BABY contains 5330.0 UG of Lutein, 
SPINACH, BABY contains 6650.0 UG of Lutein, 
SPINACH, BABY contains 3589.0 UG of Carotene, beta, 
SPINACH, BABY contains 92.165 G of Water, 
SPINACH, BABY contains 0.51 G of Nitrogen, 
SPINACH, BABY contains 0.0 UG of Carotene, gamma, 
SPINACH, BABY contains 0.56 MG of Niacin, 
SPINACH, BABY contains 0.0 UG of Cryptoxanthin, beta, 
SPINACH, BABY contains 0.0 UG of cis-Lutein/Zeaxanthin, 
SPINACH, BABY contains 1.71 G of Fiber, total dietary, 
SPINACH, BABY contains 0.0 UG of Cryptoxanthin, alpha, 
SPINACH, BABY contains 0.0 UG of Lycopene, 
SPINACH, BABY contains 0.0 UG of Selenium, Se, 
SPINACH, BABY contains 23.7 MG of Vitamin C, total ascorbic acid, 
SPINACH, BABY contains 0.0 UG of Zeaxanthin, 
SPINACH, BABY contains 0.0 UG of Carotene, alpha, 
SPINACH, BABY contains 553.0 MG of Potassium, K, 
SPINACH, BABY contains 105.0 UG of Folate, total, 
SPINACH, BABY contains 0.207 MG of Riboflavin, 
SPINACH, BABY contains 0.208 MG of Vitamin B-6, 
SPINACH, BABY contains 92.1 MG of Calcium, Ca, 
SPINACH, BABY contains 0.104 MG of Thiamin, 
SPINACH, BABY contains 1.59 G of Ash, 
SPINACH, BABY contains 31.1 MG of Phosphorus, P, 
SPINACH, BABY contains 123.0 MG of Sodium, Na, 
SPINACH, BABY contains 1.28 MG of Iron, Fe, 
SPINACH, BABY contains 0.56 MG of Manganese, Mn, 
SPINACH, BABY contains 0.517 MG of Zinc, Zn, 
SPINACH, BABY contains 0.0675 MG of Copper, Cu, 
SPINACH, BABY contains 86.9 MG of Magnesium, Mg, 
SPINACH, BABY contains 0.67 G of Total lipid (fat), 
SPINACH, BABY contains 0.0 UG of Zeaxanthin, 
SPINACH, BABY contains 0.0 UG of Carotene, gamma, 
SPINACH, BABY contains 0.597 MG of Zinc, Zn, 
SPINACH, BABY contains 0.367 MG of Manganese, Mn, 
SPINACH, BABY contains 0.0898 MG of Copper, Cu, 
SPINACH, BABY contains 48.2 MG of Calcium, Ca, 
SPINACH, BABY contains 0.06 MG of Thiamin, 
SPINACH, BABY contains 49.6 MG of Phosphorus, P, 
SPINACH, BABY contains 29.0 MG of Vitamin C, total ascorbic acid, 
SPINACH, BABY contains 92.8075 G of Water, 
SPINACH, BABY contains 0.59 G of Total lipid (fat), 
SPINACH, BABY contains 0.49 G of Nitrogen, 
SPINACH, BABY contains 0.0 UG of cis-Lutein/Zeaxanthin, 
SPINACH, BABY contains 0.211 MG of Riboflavin, 
SPINACH, BABY contains 121.0 UG of Folate, total, 
SPINACH, BABY contains 5340.0 UG of Lutein, 
SPINACH, BABY contains 1.72 G of Ash, 
SPINACH, BABY contains 0.0 UG of Selenium, Se, 
SPINACH, BABY contains 1.11 MG of Iron, Fe, 
SPINACH, BABY contains 0.0 UG of Carotene, alpha, 
SPINACH, BABY contains 0.0 UG of Lycopene, 
SPINACH, BABY contains 94.4 MG of Sodium, Na, 
SPINACH, BABY contains 0.2045 MG of Vitamin B-6, 
SPINACH, BABY contains 90.5 MG of Magnesium, Mg, 
SPINACH, BABY contains 652.0 MG of Potassium, K, 
SPINACH, BABY contains 3262.0 UG of Carotene, beta, 
SPINACH, BABY contains 1.43 G of Fiber, total dietary, 
SPINACH, BABY contains 0.0 UG of Cryptoxanthin, alpha, 
SPINACH, BABY contains 0.0 UG of Cryptoxanthin, beta, 
SPINACH, BABY contains 0.52 MG of Niacin, 
SPINACH, BABY contains 0.0 UG of Cryptoxanthin, beta, 
SPINACH, BABY contains 224.0 MG of Sodium, Na, 
SPINACH, BABY contains 0.176 MG of Vitamin B-6, 
SPINACH, BABY contains 0.0 UG of cis-Lutein/Zeaxanthin, 
SPINACH, BABY contains 0.075 MG of Thiamin, 
SPINACH, BABY contains 1.15 MG of Iron, Fe, 
SPINACH, BABY contains 1.7 G of Ash, 
SPINACH, BABY contains 3489.0 UG of Carotene, beta, 
SPINACH, BABY contains 433.0 MG of Potassium, K, 
SPINACH, BABY contains 80.6 MG of Calcium, Ca, 
SPINACH, BABY contains 99.9 MG of Magnesium, Mg, 
SPINACH, BABY contains 0.195 MG of Riboflavin, 
SPINACH, BABY contains 5670.0 UG of Lutein, 
SPINACH, BABY contains 0.0 UG of Lycopene, 
SPINACH, BABY contains 155.0 UG of Folate, total, 
SPINACH, BABY contains 422.0 UG of Zeaxanthin, 
SPINACH, BABY contains 1.94 G of Fiber, total dietary, 
SPINACH, BABY contains 91.455 G of Water, 
SPINACH, BABY contains 0.62 G of Total lipid (fat), 
SPINACH, BABY contains 54.7 MG of Vitamin C, total ascorbic acid, 
SPINACH, BABY contains 0.0 UG of Carotene, alpha, 
SPINACH, BABY contains 0.416 MG of Manganese, Mn, 
SPINACH, BABY contains 0.0 UG of Selenium, Se, 
SPINACH, BABY contains 0.43 G of Nitrogen, 
SPINACH, BABY contains 0.0 UG of Carotene, gamma, 
SPINACH, BABY contains 0.0697 MG of Copper, Cu, 
SPINACH, BABY contains 0.386 MG of Zinc, Zn, 
SPINACH, BABY contains 40.2 MG of Phosphorus, P, 
SPINACH, BABY contains 0.0 UG of Cryptoxanthin, alpha, 
SPINACH, BABY contains 0.6 MG of Niacin, 
SPINACH, BABY contains 128.0 UG of Folate, total, 
SPINACH, BABY contains 4000.0 UG of Carotene, beta, 
SPINACH, BABY contains 1.24 MG of Iron, Fe, 
SPINACH, BABY contains 107.0 MG of Magnesium, Mg, 
SPINACH, BABY contains 0.518 MG of Zinc, Zn, 
SPINACH, BABY contains 39.6 MG of Phosphorus, P, 
SPINACH, BABY contains 678.0 MG of Potassium, K, 
SPINACH, BABY contains 69.6 MG of Calcium, Ca, 
SPINACH, BABY contains 0.0 UG of Carotene, gamma, 
SPINACH, BABY contains 81.7 MG of Sodium, Na, 
SPINACH, BABY contains 0.0 UG of Selenium, Se, 
SPINACH, BABY contains 292.0 UG of Zeaxanthin, 
SPINACH, BABY contains 0.54 G of Nitrogen, 
SPINACH, BABY contains 0.81 MG of Niacin, 
SPINACH, BABY contains 0.0 UG of Cryptoxanthin, beta, 
SPINACH, BABY contains 0.0 UG of Cryptoxanthin, alpha, 
SPINACH, BABY contains 0.0 UG of Lycopene, 
SPINACH, BABY contains 7110.0 UG of Lutein, 
SPINACH, BABY contains 1.82 G of Ash, 
SPINACH, BABY contains 0.223 MG of Riboflavin, 
SPINACH, BABY contains 0.0834 MG of Copper, Cu, 
SPINACH, BABY contains 0.105 MG of Thiamin, 
SPINACH, BABY contains 0.488 MG of Manganese, Mn, 
SPINACH, BABY contains 0.0 UG of Carotene, alpha, 
SPINACH, BABY contains 33.9 MG of Vitamin C, total ascorbic acid, 
SPINACH, BABY contains 0.0 UG of cis-Lutein/Zeaxanthin, 
SPINACH, BABY contains 2.13 G of Fiber, total dietary, 
SPINACH, BABY contains 90.755 G of Water, 
SPINACH, BABY contains 0.67 G of Total lipid (fat), 
SPINACH, BABY contains 0.252 MG of Vitamin B-6, 
TOMATOES, ROMA contains 10.4 MG of Phosphorus, P, 
TOMATOES, ROMA contains 0.0 UG of Zeaxanthin, 
TOMATOES, ROMA contains 0.0 UG of Carotene, alpha, 
TOMATOES, ROMA contains 0.0 UG of Cryptoxanthin, alpha, 
TOMATOES, ROMA contains 0.0 UG of Selenium, Se, 
TOMATOES, ROMA contains 7.09 MG of Magnesium, Mg, 
TOMATOES, ROMA contains 0.0 UG of Cryptoxanthin, beta, 
TOMATOES, ROMA contains 0.0 MG of Riboflavin, 
TOMATOES, ROMA contains 94.9125 G of Water, 
TOMATOES, ROMA contains 159.0 MG of Potassium, K, 
TOMATOES, ROMA contains 0.11 MG of Manganese, Mn, 
TOMATOES, ROMA contains 0.0 UG of cis-Lutein/Zeaxanthin, 
TOMATOES, ROMA contains 120.0 UG of Carotene, beta, 
TOMATOES, ROMA contains 11.1 UG of Folate, total, 
TOMATOES, ROMA contains 0.0802 MG of Zinc, Zn, 
TOMATOES, ROMA contains 0.0304 MG of Copper, Cu, 
TOMATOES, ROMA contains 3047.0 UG of Lycopene, 
TOMATOES, ROMA contains 0.59 G of Total lipid (fat), 
TOMATOES, ROMA contains 0.0 G of Ash, 
TOMATOES, ROMA contains 0.066 MG of Vitamin B-6, 
TOMATOES, ROMA contains 32.0 UG of Lutein, 
TOMATOES, ROMA contains 17.3 MG of Vitamin C, total ascorbic acid, 
TOMATOES, ROMA contains 0.05 MG of Thiamin, 
TOMATOES, ROMA contains 0.1 G of Nitrogen, 
TOMATOES, ROMA contains 7.26 MG of Calcium, Ca, 
TOMATOES, ROMA contains 0.0 MG of Sodium, Na, 
TOMATOES, ROMA contains 0.57 MG of Niacin, 
TOMATOES, ROMA contains 0.0 MG of Iron, Fe, 
TOMATOES, ROMA contains 0.0 UG of Carotene, gamma, 
TOMATOES, ROMA contains 1.08 G of Fiber, total dietary, 
TOMATOES, ROMA contains 0.0 UG of Selenium, Se, 
TOMATOES, ROMA contains 0.0 MG of Iron, Fe, 
TOMATOES, ROMA contains 21.8 MG of Phosphorus, P, 
TOMATOES, ROMA contains 0.0 MG of Sodium, Na, 
TOMATOES, ROMA contains 94.66 G of Water, 
TOMATOES, ROMA contains 0.0815 MG of Zinc, Zn, 
TOMATOES, ROMA contains 9.235 MG of Calcium, Ca, 
TOMATOES, ROMA contains 0.4 G of Ash, 
TOMATOES, ROMA contains 0.0928 MG of Manganese, Mn, 
TOMATOES, ROMA contains 178.5 MG of Potassium, K, 
TOMATOES, ROMA contains 0.0344 MG of Copper, Cu, 
TOMATOES, ROMA contains 7.045 MG of Magnesium, Mg, 
TOMATOES, ROMA contains 1827.0 UG of Lycopene, 
TOMATOES, ROMA contains 0.53 G of Total lipid (fat), 
TOMATOES, ROMA contains 0.0 MG of Riboflavin, 
TOMATOES, ROMA contains 0.055 MG of Thiamin, 
TOMATOES, ROMA contains 25.9 MG of Vitamin C, total ascorbic acid, 
TOMATOES, ROMA contains 0.56 MG of Niacin, 
TOMATOES, ROMA contains 0.0 UG of Cryptoxanthin, alpha, 
TOMATOES, ROMA contains 0.0 UG of Carotene, alpha, 
TOMATOES, ROMA contains 0.075 MG of Vitamin B-6, 
TOMATOES, ROMA contains 7.8 UG of Folate, total, 
TOMATOES, ROMA contains 26.0 UG of Lutein, 
TOMATOES, ROMA contains 0.0 UG of cis-Lutein/Zeaxanthin, 
TOMATOES, ROMA contains 1.12 G of Fiber, total dietary, 
TOMATOES, ROMA contains 0.0 UG of Cryptoxanthin, beta, 
TOMATOES, ROMA contains 0.0 UG of Carotene, gamma, 
TOMATOES, ROMA contains 0.0 UG of Zeaxanthin, 
TOMATOES, ROMA contains 311.0 UG of Carotene, beta, 
TOMATOES, ROMA contains 0.1 G of Nitrogen, 
TOMATOES, ROMA contains 0.102 MG of Zinc, Zn, 
TOMATOES, ROMA contains 0.42 G of Ash, 
TOMATOES, ROMA contains 1.24 G of Fiber, total dietary, 
TOMATOES, ROMA contains 0.13 MG of Manganese, Mn, 
TOMATOES, ROMA contains 11.5 UG of Folate, total, 
TOMATOES, ROMA contains 57.0 UG of Lutein, 
TOMATOES, ROMA contains 0.0 UG of Carotene, alpha, 
TOMATOES, ROMA contains 13.2 MG of Calcium, Ca, 
TOMATOES, ROMA contains 0.057 MG of Thiamin, 
TOMATOES, ROMA contains 94.235 G of Water, 
TOMATOES, ROMA contains 0.0428 MG of Copper, Cu, 
TOMATOES, ROMA contains 25.1 MG of Vitamin C, total ascorbic acid, 
TOMATOES, ROMA contains 0.0 UG of Zeaxanthin, 
TOMATOES, ROMA contains 0.0 MG of Riboflavin, 
TOMATOES, ROMA contains 0.0 UG of cis-Lutein/Zeaxanthin, 
TOMATOES, ROMA contains 0.0 UG of Selenium, Se, 
TOMATOES, ROMA contains 0.0 UG of Cryptoxanthin, beta, 
TOMATOES, ROMA contains 187.0 MG of Potassium, K, 
TOMATOES, ROMA contains 0.8 G of Total lipid (fat), 
TOMATOES, ROMA contains 0.12 G of Nitrogen, 
TOMATOES, ROMA contains 0.0 UG of Cryptoxanthin, alpha, 
TOMATOES, ROMA contains 7.67 MG of Magnesium, Mg, 
TOMATOES, ROMA contains 2908.0 UG of Lycopene, 
TOMATOES, ROMA contains 5.0 UG of Carotene, gamma, 
TOMATOES, ROMA contains 0.0 MG of Iron, Fe, 
TOMATOES, ROMA contains 0.58 MG of Niacin, 
TOMATOES, ROMA contains 0.102 MG of Vitamin B-6, 
TOMATOES, ROMA contains 0.0 MG of Sodium, Na, 
TOMATOES, ROMA contains 23.2 MG of Phosphorus, P, 
TOMATOES, ROMA contains 456.0 UG of Carotene, beta, 
TOMATOES, ROMA contains 64.5 UG of Cryptoxanthin, beta, 
TOMATOES, ROMA contains 0.0 UG of Cryptoxanthin, alpha, 
TOMATOES, ROMA contains 0.32 G of Total lipid (fat), 
TOMATOES, ROMA contains 0.42 G of Ash, 
TOMATOES, ROMA contains 0.0 UG of Zeaxanthin, 
TOMATOES, ROMA contains 3.0 UG of Carotene, gamma, 
TOMATOES, ROMA contains 0.9 G of Fiber, total dietary, 
TOMATOES, ROMA contains 0.0532 MG of Manganese, Mn, 
TOMATOES, ROMA contains 0.093 MG of Vitamin B-6, 
TOMATOES, ROMA contains 0.0 MG of Sodium, Na, 
TOMATOES, ROMA contains 94.305 G of Water, 
TOMATOES, ROMA contains 207.0 MG of Potassium, K, 
TOMATOES, ROMA contains 0.0574 MG of Zinc, Zn, 
TOMATOES, ROMA contains 4344.5 UG of Lycopene, 
TOMATOES, ROMA contains 0.0 UG of cis-Lutein/Zeaxanthin, 
TOMATOES, ROMA contains 0.09 G of Nitrogen, 
TOMATOES, ROMA contains 0.0272 MG of Copper, Cu, 
TOMATOES, ROMA contains 281.0 UG of Carotene, beta, 
TOMATOES, ROMA contains 6.8 UG of Folate, total, 
TOMATOES, ROMA contains 51.0 UG of Lutein, 
TOMATOES, ROMA contains 0.0 UG of Selenium, Se, 
TOMATOES, ROMA contains 0.0 MG of Iron, Fe, 
TOMATOES, ROMA contains 0.0 MG of Riboflavin, 
TOMATOES, ROMA contains 0.53 MG of Niacin, 
TOMATOES, ROMA contains 0.0 UG of Carotene, alpha, 
TOMATOES, ROMA contains 15.8 MG of Vitamin C, total ascorbic acid, 
TOMATOES, ROMA contains 8.15 MG of Magnesium, Mg, 
TOMATOES, ROMA contains 20.8 MG of Phosphorus, P, 
TOMATOES, ROMA contains 0.059 MG of Thiamin, 
TOMATOES, ROMA contains 10.9 MG of Calcium, Ca, 
TOMATOES, ROMA contains 0.23 G of Total lipid (fat), 
TOMATOES, ROMA contains 7.98 MG of Calcium, Ca, 
TOMATOES, ROMA contains 0.0 UG of Cryptoxanthin, alpha, 
TOMATOES, ROMA contains 0.0 MG of Iron, Fe, 
TOMATOES, ROMA contains 0.0 MG of Riboflavin, 
TOMATOES, ROMA contains 0.11 G of Nitrogen, 
TOMATOES, ROMA contains 0.0 MG of Sodium, Na, 
TOMATOES, ROMA contains 0.0 UG of cis-Lutein/Zeaxanthin, 
TOMATOES, ROMA contains 6.35 MG of Magnesium, Mg, 
TOMATOES, ROMA contains 197.0 MG of Potassium, K, 
TOMATOES, ROMA contains 94.5667 G of Water, 
TOMATOES, ROMA contains 0.0 UG of Carotene, alpha, 
TOMATOES, ROMA contains 0.098 MG of Vitamin B-6, 
TOMATOES, ROMA contains 0.059 MG of Thiamin, 
TOMATOES, ROMA contains 15.6 MG of Vitamin C, total ascorbic acid, 
TOMATOES, ROMA contains 2695.0 UG of Lycopene, 
TOMATOES, ROMA contains 0.0279 MG of Copper, Cu, 
TOMATOES, ROMA contains 0.4 G of Ash, 
TOMATOES, ROMA contains 12.15 UG of Folate, total, 
TOMATOES, ROMA contains 314.0 UG of Carotene, beta, 
TOMATOES, ROMA contains 0.0 UG of Carotene, gamma, 
TOMATOES, ROMA contains 51.0 UG of Lutein, 
TOMATOES, ROMA contains 0.0 UG of Selenium, Se, 
TOMATOES, ROMA contains 0.0 UG of Zeaxanthin, 
TOMATOES, ROMA contains 17.8 MG of Phosphorus, P, 
TOMATOES, ROMA contains 0.0863 MG of Manganese, Mn, 
TOMATOES, ROMA contains 0.0601 MG of Zinc, Zn, 
TOMATOES, ROMA contains 0.0 UG of Cryptoxanthin, beta, 
TOMATOES, ROMA contains 0.52 MG of Niacin, 
TOMATOES, ROMA contains 0.8 G of Fiber, total dietary, 
TOMATOES, ROMA contains 0.0645 MG of Vitamin B-6, 
TOMATOES, ROMA contains 13.6 UG of Folate, total, 
TOMATOES, ROMA contains 0.13 G of Nitrogen, 
TOMATOES, ROMA contains 0.0 UG of cis-Lutein/Zeaxanthin, 
TOMATOES, ROMA contains 0.14 G of Total lipid (fat), 
TOMATOES, ROMA contains 126.0 UG of Carotene, beta, 
TOMATOES, ROMA contains 0.0 UG of Selenium, Se, 
TOMATOES, ROMA contains 2697.0 UG of Lycopene, 
TOMATOES, ROMA contains 95.195 G of Water, 
TOMATOES, ROMA contains 0.0 UG of Carotene, gamma, 
TOMATOES, ROMA contains 0.0 UG of Cryptoxanthin, beta, 
TOMATOES, ROMA contains 67.0 UG of Lutein, 
TOMATOES, ROMA contains 23.0 MG of Phosphorus, P, 
TOMATOES, ROMA contains 222.0 MG of Potassium, K, 
TOMATOES, ROMA contains 0.053 MG of Thiamin, 
TOMATOES, ROMA contains 0.0 MG of Sodium, Na, 
TOMATOES, ROMA contains 0.0 UG of Carotene, alpha, 
TOMATOES, ROMA contains 0.0 UG of Zeaxanthin, 
TOMATOES, ROMA contains 0.825 MG of Iron, Fe, 
TOMATOES, ROMA contains 0.129 MG of Zinc, Zn, 
TOMATOES, ROMA contains 0.0997 MG of Manganese, Mn, 
TOMATOES, ROMA contains 12.4 MG of Vitamin C, total ascorbic acid, 
TOMATOES, ROMA contains 0.96 G of Fiber, total dietary, 
TOMATOES, ROMA contains 0.0503 MG of Copper, Cu, 
TOMATOES, ROMA contains 0.0 MG of Riboflavin, 
TOMATOES, ROMA contains 0.45 G of Ash, 
TOMATOES, ROMA contains 11.0 MG of Calcium, Ca, 
TOMATOES, ROMA contains 11.5 MG of Magnesium, Mg, 
TOMATOES, ROMA contains 0.0 UG of Cryptoxanthin, alpha, 
TOMATOES, ROMA contains 0.57 MG of Niacin, 
TOMATOES, ROMA contains 0.0 G of Ash, 
TOMATOES, ROMA contains 0.33 G of Total lipid (fat), 
TOMATOES, ROMA contains 0.455 MG of Niacin, 
TOMATOES, ROMA contains 3022.0 UG of Lycopene, 
TOMATOES, ROMA contains 0.0 UG of Zeaxanthin, 
TOMATOES, ROMA contains 0.76 G of Fiber, total dietary, 
TOMATOES, ROMA contains 12.3 MG of Vitamin C, total ascorbic acid, 
TOMATOES, ROMA contains 95.25 G of Water, 
TOMATOES, ROMA contains 0.0 UG of Selenium, Se, 
TOMATOES, ROMA contains 0.077 MG of Vitamin B-6, 
TOMATOES, ROMA contains 0.057 MG of Thiamin, 
TOMATOES, ROMA contains 0.0 UG of Folate, total, 
TOMATOES, ROMA contains 0.0428 MG of Copper, Cu, 
TOMATOES, ROMA contains 0.0867 MG of Manganese, Mn, 
TOMATOES, ROMA contains 56.0 UG of Lutein, 
TOMATOES, ROMA contains 9.82 MG of Magnesium, Mg, 
TOMATOES, ROMA contains 0.0 MG of Sodium, Na, 
TOMATOES, ROMA contains 0.14 G of Nitrogen, 
TOMATOES, ROMA contains 0.0 UG of cis-Lutein/Zeaxanthin, 
TOMATOES, ROMA contains 0.0 MG of Iron, Fe, 
TOMATOES, ROMA contains 0.0 MG of Riboflavin, 
TOMATOES, ROMA contains 274.0 UG of Carotene, beta, 
TOMATOES, ROMA contains 0.0 UG of Cryptoxanthin, alpha, 
TOMATOES, ROMA contains 0.1 MG of Zinc, Zn, 
